RecordId,Address,Zip_Original,Species,Diameter,Condition,Wires,Sidewalk_Condition,Support_Structure,Borough,Longitude,Latitude,Zip_New,CensusTract_2010,CensusBlock_2010,SegmentID,Spc_Common,Spc_Latin,Location
731,390 GREENWICH ST,10013,GLTR,6,Good,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
732,390 GREENWICH ST,10013,GLTR,6,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
733,390 GREENWICH ST,10013,GLTR,5,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
734,390 GREENWICH ST,10013,GLTR,5,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
735,390 GREENWICH ST,10013,GLTR,6,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
736,390 GREENWICH ST,10013,GLTR,6,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
737,390 GREENWICH ST,10013,GLTR,7,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
738,12 SPRING ST,10013,UNKNOWN,9,Good,None,Good,None,Manhattan,-73.99469,40.721304,10012,41,1000,275212,UNKNOWN LIVE TREES,UNKNOWN LIVE TREES ,"(40.721304, -73.99469)"
739,390 GREENWICH ST,10013,GLTR,7,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
740,390 GREENWICH ST,10013,GLTR,7,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
741,390 GREENWICH ST,10013,GLTR,6,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
742,390 GREENWICH ST,10013,GLTR,8,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
743,390 GREENWICH ST,10013,GLTR,6,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
744,390 GREENWICH ST,10013,GLTR,7,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
745,390 GREENWICH ST,10013,GLTR,6,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
746,390 GREENWICH ST,10013,GLTR,6,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
747,390 GREENWICH ST,10013,GLTR,6,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
748,390 GREENWICH ST,10013,GLTR,7,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
749,390 GREENWICH ST,10013,GLTR,5,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
750,390 GREENWICH ST,10013,GLTR,6,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
751,390 GREENWICH ST,10013,GLTR,6,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
752,390 GREENWICH ST,10013,GLTR,7,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
753,50 ASTOR PL,10012,PLAC,4,Good,None,Good,None,Manhattan,-73.990676,40.7299,10003,42,2003,32774,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.7299, -73.990676)"
754,50 ASTOR PL,10012,PYCA,3,Poor,None,Good,None,Manhattan,-73.990676,40.7299,10003,42,2003,32774,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.7299, -73.990676)"
755,51 ASTOR PL,10012,PLAC,8,Poor,None,Good,None,Manhattan,-73.990676,40.7299,10003,42,2002,32773,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.7299, -73.990676)"
756,51 ASTOR PL,10012,PLAC,10,Poor,None,Good,None,Manhattan,-73.990676,40.7299,10003,42,2002,32773,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.7299, -73.990676)"
757,122 ELIZABETH ST,10013,GIBI,6,Good,None,Good,None,Manhattan,-73.99548,40.719322,10013,41,2000,32496,GINKGO,GINKGO BILOBA,"(40.719322, -73.99548)"
758,51 ASTOR PL,10013,PLAC,9,Good,None,Good,None,Manhattan,-73.990676,40.7299,10003,42,2002,32773,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.7299, -73.990676)"
759,51 ASTOR PL,10013,PLAC,11,Good,None,Good,None,Manhattan,-73.990676,40.7299,10003,42,2002,32773,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.7299, -73.990676)"
760,51 ASTOR PL,10013,PLAC,10,Good,None,Good,None,Manhattan,-73.990676,40.7299,10003,42,2002,32773,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.7299, -73.990676)"
761,126 ELIZABETH ST,10013,GIBI,5,Good,None,Good,None,Manhattan,-73.995419,40.719474,10013,41,2000,32496,GINKGO,GINKGO BILOBA,"(40.719474, -73.995419)"
762,125 ELIZABETH ST,10013,COMA,6,Good,None,Good,None,Manhattan,-73.995431,40.719444,10013,41,3000,32496,"CHERRY, CORNELIAN",CORNUS MAS,"(40.719444, -73.995431)"
763,33 E 9 ST,10013,PYCA,5,Good,None,Good,None,Manhattan,-73.993934,40.732011,10003,59,5000,32624,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.732011, -73.993934)"
764,33 E 9 ST,10013,PYCA,4,Good,None,Good,None,Manhattan,-73.993934,40.732011,10003,59,5000,32624,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.732011, -73.993934)"
765,144 2 AV,10006,TICO,11,Good,None,Good,None,Manhattan,-73.987245,40.729183,10003,38,7000,32911,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.729183, -73.987245)"
766,209 MULBERRY ST,10006,GIBI,4,Good,None,Good,None,Manhattan,-73.996311,40.721845,10012,41,6001,32517,GINKGO,GINKGO BILOBA,"(40.721845, -73.996311)"
767,306 E 9 ST,10006,TICO,11,Excellent,None,Good,None,Manhattan,-73.987063,40.729118,10003,38,7000,32914,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.729118, -73.987063)"
768,209 MULBERRY ST,10006,GIBI,3,Good,None,Good,None,Manhattan,-73.996311,40.721845,10012,41,6001,32517,GINKGO,GINKGO BILOBA,"(40.721845, -73.996311)"
769,310 E 9 ST,10006,PYCA,10,Good,None,Good,None,Manhattan,-73.986969,40.729078,10003,38,7000,32914,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.729078, -73.986969)"
770,318 E 9 ST,10006,PLAC,7,Good,None,Good,None,Manhattan,-73.986781,40.728999,10003,38,7000,32914,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.728999, -73.986781)"
771,324 E 9 ST,10006,PLAC,8,Good,None,Good,None,Manhattan,-73.986641,40.72894,10003,38,7000,32914,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.72894, -73.986641)"
772,334 E 9 ST,10006,PLAC,8,Good,None,Good,None,Manhattan,-73.986408,40.728841,10003,38,7000,32914,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.728841, -73.986408)"
773,344 E 9 ST,10006,TICO,9,Good,None,Good,None,Manhattan,-73.986174,40.728743,10003,38,7000,32914,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.728743, -73.986174)"
774,344 E 9 ST,10006,AIAL,8,Good,None,Good,None,Manhattan,-73.986174,40.728743,10003,38,7000,32914,TREE OF HEAVEN,AILANTHUS ALTISSIMA,"(40.728743, -73.986174)"
775,21 SPRING ST,10006,SOJA,9,Good,None,Good,None,Manhattan,-73.995137,40.721486,10012,43,2001,32528,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.721486, -73.995137)"
776,350 E 9 ST,10006,TICO,10,Good,None,Good,None,Manhattan,-73.986034,40.728684,10003,38,7000,32914,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.728684, -73.986034)"
777,352 E 9 ST,10006,PS,0,Planting Space,None,Good,None,Manhattan,-73.985986,40.728663,10003,38,7000,32914,PLANTING SITE,PLANTING SITE,"(40.728663, -73.985986)"
778,21 SPRING ST,10006,SOJA,9,Good,None,Good,None,Manhattan,-73.995137,40.721486,10012,43,2001,32528,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.721486, -73.995137)"
779,21 SPRING ST,10006,SOJA,9,Good,None,Good,None,Manhattan,-73.995137,40.721486,10012,43,2001,32528,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.721486, -73.995137)"
780,21 SPRING ST,10006,SOJA,9,Good,None,Good,None,Manhattan,-73.995137,40.721486,10012,43,2001,32528,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.721486, -73.995137)"
781,341 E 9 ST,10006,TICO,6,Good,None,Good,None,Manhattan,-73.986268,40.728782,10003,40,4000,32914,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.728782, -73.986268)"
782,337 E 9 ST,10006,PS,0,Planting Space,None,Good,None,Manhattan,-73.986362,40.728822,10003,40,4000,32914,PLANTING SITE,PLANTING SITE,"(40.728822, -73.986362)"
783,335 E 9 ST,10006,QUPA,2,Good,None,Good,None,Manhattan,-73.986408,40.728841,10003,40,4000,32914,"OAK, PIN",QUERCUS PALUSTRIS,"(40.728841, -73.986408)"
784,21 SPRING ST,10006,SOJA,10,Good,None,Good,None,Manhattan,-73.995137,40.721486,10012,43,2001,32528,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.721486, -73.995137)"
785,333 E 9 ST,0,COMA,4,Good,None,Good,None,Manhattan,-73.986453,40.728861,10003,40,4000,32914,"CHERRY, CORNELIAN",CORNUS MAS,"(40.728861, -73.986453)"
786,325 E 9 ST,10006,PLAC,12,Good,None,Good,None,Manhattan,-73.986641,40.72894,10003,40,4000,32914,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.72894, -73.986641)"
787,323 E 9 ST,0,PLAC,13,Good,None,Good,None,Manhattan,-73.986689,40.72896,10003,40,4000,32914,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.72896, -73.986689)"
788,321 E 9 ST,0,PLAC,12,Poor,None,Good,None,Manhattan,-73.986735,40.728979,10003,40,4000,32914,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.728979, -73.986735)"
789,319 E 9 ST,0,PLAC,2,Good,None,Good,None,Manhattan,-73.986781,40.728999,10003,40,4000,32914,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.728999, -73.986781)"
790,317 E 9 ST,0,PLAC,13,Good,None,Good,None,Manhattan,-73.986829,40.729019,10003,40,4000,32914,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.729019, -73.986829)"
791,315 E 9 ST,10012,PLAC,15,Good,None,Good,None,Manhattan,-73.986875,40.729038,10003,40,4000,32914,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.729038, -73.986875)"
792,311 E 9 ST,0,PLAC,12,Good,None,Good,None,Manhattan,-73.986969,40.729078,10003,40,4000,32914,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.729078, -73.986969)"
793,305 E 9 ST,10012,TICO,8,Good,None,Good,None,Manhattan,-73.987109,40.729137,10003,40,4000,32914,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.729137, -73.987109)"
794,105 E 9 ST,10012,GLTR,4,Good,None,Good,None,Manhattan,-73.990002,40.730406,10003,42,2001,32776,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.730406, -73.990002)"
795,52 SPRING ST,10012,GIBI,5,Good,None,Good,None,Manhattan,-73.996513,40.722064,10012,41,6001,32518,GINKGO,GINKGO BILOBA,"(40.722064, -73.996513)"
796,35 SPRING ST,10014,TICO,12,Good,None,Good,None,Manhattan,-73.995737,40.721732,10012,43,3006,32524,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.721732, -73.995737)"
797,105 E 9 ST,10014,GLTR,3,Good,None,Good,None,Manhattan,-73.990002,40.730406,10003,42,2001,32776,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.730406, -73.990002)"
798,31 SPRING ST,10014,TICO,8,Unknown,None,Good,None,Manhattan,-73.995564,40.72166,10012,43,3006,32524,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.72166, -73.995564)"
799,107 E 9 ST,10012,GLTR,4,Good,None,Good,None,Manhattan,-73.989987,40.730398,10003,42,2001,32776,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.730398, -73.989987)"
800,115 E 9 ST,10012,PLAC,7,Good,None,Good,None,Manhattan,-73.989944,40.730376,10003,42,2001,32918,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.730376, -73.989944)"
801,115 E 9 ST,10013,GLTR,5,Good,None,Good,None,Manhattan,-73.989944,40.730376,10003,42,2001,32918,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.730376, -73.989944)"
802,115 E 9 ST,10012,GLTR,9,Good,None,Good,None,Manhattan,-73.989944,40.730376,10003,42,2001,32918,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.730376, -73.989944)"
803,115 E 9 ST,10013,GLTR,9,Good,None,Good,None,Manhattan,-73.989944,40.730376,10003,42,2001,32918,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.730376, -73.989944)"
804,115 E 9 ST,10013,ACPL,4,Good,None,Good,None,Manhattan,-73.989944,40.730376,10003,42,2001,32918,"MAPLE, NORWAY",ACER PLATANOIDES,"(40.730376, -73.989944)"
805,105 E 9 ST,10013,PYCA,4,Good,None,Good,None,Manhattan,-73.990002,40.730406,10003,42,2001,32776,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.730406, -73.990002)"
806,105 E 9 ST,10012,PYCA,0,Good,None,Good,None,Manhattan,-73.990002,40.730406,10003,42,2001,32776,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.730406, -73.990002)"
807,36 STUYVESANT ST,10013,PYCA,5,Good,None,Good,None,Manhattan,-73.988209,40.729919,10003,40,3001,164376,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.729919, -73.988209)"
808,40 STUYVESANT ST,10013,PYCA,8,Good,None,Good,None,Manhattan,-73.988014,40.729923,10003,40,3001,164376,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.729923, -73.988014)"
809,40 STUYVESANT ST,10013,GIBI,6,Good,None,Good,None,Manhattan,-73.988014,40.729923,10003,40,3001,164376,GINKGO,GINKGO BILOBA,"(40.729923, -73.988014)"
810,40 STUYVESANT ST,10013,GLTR,3,Good,None,Good,None,Manhattan,-73.988014,40.729923,10003,40,3001,164376,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.729923, -73.988014)"
811,42 STUYVESANT ST,10013,PYCA,9,Good,None,Good,None,Manhattan,-73.987917,40.729925,10003,40,3001,164376,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.729925, -73.987917)"
812,46 STUYVESANT ST,10013,ACPL,10,Good,None,Good,None,Manhattan,-73.987722,40.729929,10003,40,3001,164376,"MAPLE, NORWAY",ACER PLATANOIDES,"(40.729929, -73.987722)"
813,35 STUYVESANT ST,10013,QUPA,19,Good,None,Good,None,Manhattan,-73.987868,40.729926,10003,40,3002,164376,"OAK, PIN",QUERCUS PALUSTRIS,"(40.729926, -73.987868)"
814,35 STUYVESANT ST,10013,COMA,4,Good,None,Good,None,Manhattan,-73.987868,40.729926,10003,40,3002,164376,"CHERRY, CORNELIAN",CORNUS MAS,"(40.729926, -73.987868)"
815,35 STUYVESANT ST,10013,TICO,5,Good,None,Good,None,Manhattan,-73.987868,40.729926,10003,40,3002,164376,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.729926, -73.987868)"
816,33 STUYVESANT ST,10013,AIAL,16,Good,None,Good,None,Manhattan,-73.987952,40.729924,10003,40,3002,164376,TREE OF HEAVEN,AILANTHUS ALTISSIMA,"(40.729924, -73.987952)"
817,31 STUYVESANT ST,10013,ACPL,6,Good,None,Good,None,Manhattan,-73.988038,40.729922,10003,40,3002,164376,"MAPLE, NORWAY",ACER PLATANOIDES,"(40.729922, -73.988038)"
818,27 STUYVESANT ST,10012,ACPL,8,Good,None,Good,None,Manhattan,-73.988209,40.729919,10003,40,3002,164376,"MAPLE, NORWAY",ACER PLATANOIDES,"(40.729919, -73.988209)"
819,25 STUYVESANT ST,10013,PLAC,13,Good,None,Good,None,Manhattan,-73.988293,40.729917,10003,40,3002,164376,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.729917, -73.988293)"
820,21 STUYVESANT ST,10013,PLAC,16,Good,None,Good,None,Manhattan,-73.988464,40.729914,10003,40,3002,164376,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.729914, -73.988464)"
821,21 STUYVESANT ST,10013,ACPL,9,Good,None,Good,None,Manhattan,-73.988464,40.729914,10003,40,3002,164376,"MAPLE, NORWAY",ACER PLATANOIDES,"(40.729914, -73.988464)"
822,19 STUYVESANT ST,10013,COMA,3,Poor,None,Good,None,Manhattan,-73.98855,40.729912,10003,40,3002,164375,"CHERRY, CORNELIAN",CORNUS MAS,"(40.729912, -73.98855)"
823,17 STUYVESANT ST,10013,ACPL,11,Good,None,Good,None,Manhattan,-73.988635,40.729911,10003,40,3002,164375,"MAPLE, NORWAY",ACER PLATANOIDES,"(40.729911, -73.988635)"
824,354 BOWERY,10013,PLAC,18,Good,None,Good,None,Manhattan,-73.991699,40.726656,10012,5502,1000,275286,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.726656, -73.991699)"
825,350 BOWERY,10013,SOJA,6,Excellent,None,Good,None,Manhattan,-73.991759,40.726487,10012,5502,1000,275286,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.726487, -73.991759)"
826,342 BOWERY,10013,PLAC,14,Good,None,Good,None,Manhattan,-73.991862,40.726199,10012,5502,1001,32728,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.726199, -73.991862)"
827,340 BOWERY,10013,PLAC,3,Good,None,Good,None,Manhattan,-73.991895,40.726109,10012,5502,1001,32728,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.726109, -73.991895)"
828,334 BOWERY,10013,PLAC,4,Good,None,Good,None,Manhattan,-73.991993,40.725836,10012,5502,1001,32728,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.725836, -73.991993)"
829,322 BOWERY,10013,PLAC,14,Good,None,Good,None,Manhattan,-73.992207,40.72539,10012,5502,1002,32726,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.72539, -73.992207)"
830,45 3 AV,10013,PYCA,6,Good,None,Good,None,Manhattan,-73.989059,40.730715,10003,40,3002,32921,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.730715, -73.989059)"
831,102 E 10 ST,10013,GIBI,8,Good,None,Good,None,Manhattan,-73.988946,40.730669,10003,40,3002,32924,GINKGO,GINKGO BILOBA,"(40.730669, -73.988946)"
832,312-014 BOWERY,10013,PLAC,10,Good,None,Good,None,Manhattan,1,1,10012,5502,2010,32722,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(1.0, 1.0)"
833,106 E 10 ST,10003,GIBI,10,Good,None,Good,None,Manhattan,-73.988779,40.730583,10003,40,3002,32924,GINKGO,GINKGO BILOBA,"(40.730583, -73.988779)"
834,110 E 10 ST,10003,GIBI,10,Poor,None,Good,None,Manhattan,-73.988612,40.730498,10003,40,3002,32924,GINKGO,GINKGO BILOBA,"(40.730498, -73.988612)"
835,112 E 10 ST,10003,PYCA,7,Good,None,Good,None,Manhattan,-73.98853,40.730456,10003,40,3002,32924,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.730456, -73.98853)"
836,114 E 10 ST,10003,QUPA,17,Good,None,Good,None,Manhattan,-73.988446,40.730413,10003,40,3002,32924,"OAK, PIN",QUERCUS PALUSTRIS,"(40.730413, -73.988446)"
837,308 BOWERY,10013,PLAC,16,Good,None,Good,None,Manhattan,-73.992336,40.724981,10012,5502,2010,164321,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.724981, -73.992336)"
838,118 E 10 ST,10003,PYCA,3,Good,None,Good,None,Manhattan,-73.988279,40.730328,10003,40,3002,32924,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.730328, -73.988279)"
839,122 E 10 ST,10003,GIBI,11,Good,None,Good,None,Manhattan,-73.988112,40.730243,10003,40,3002,32924,GINKGO,GINKGO BILOBA,"(40.730243, -73.988112)"
840,124 E 10 ST,10003,GIBI,14,Good,None,Good,None,Manhattan,-73.988028,40.7302,10003,40,3002,32924,GINKGO,GINKGO BILOBA,"(40.7302, -73.988028)"
841,144 2 AV,10013,TICO,11,Good,None,Good,None,Manhattan,-73.987245,40.729183,10003,38,7000,32911,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.729183, -73.987245)"
842,128 E 10 ST,10013,PLAC,10,Good,None,Good,None,Manhattan,-73.987862,40.730115,10003,40,3002,32924,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.730115, -73.987862)"
843,128 E 10 ST,10003,QUPA,14,Good,None,Good,None,Manhattan,-73.987862,40.730115,10003,40,3002,32924,"OAK, PIN",QUERCUS PALUSTRIS,"(40.730115, -73.987862)"
844,159 2 AV,10003,ZESE,7,Good,None,Good,None,Manhattan,-73.986871,40.729699,10003,40,3001,32913,"ZELKOVA, JAPANESE",ZELKOVA SERRATA,"(40.729699, -73.986871)"
845,159 2 AV,10003,PYCA,5,Good,None,Good,None,Manhattan,-73.986871,40.729699,10003,40,3001,32913,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.729699, -73.986871)"
846,159 2 AV,10012,PYCA,3,Good,None,Good,Stakes / Wires,Manhattan,-73.986871,40.729699,10003,40,3001,32913,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.729699, -73.986871)"
847,159 2 AV,10003,QUPA,17,Good,None,Good,None,Manhattan,-73.986871,40.729699,10003,40,3001,32913,"OAK, PIN",QUERCUS PALUSTRIS,"(40.729699, -73.986871)"
848,159 2 AV,10012,GLTR,2,Good,None,Good,None,Manhattan,-73.986871,40.729699,10003,40,3001,32913,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.729699, -73.986871)"
849,159 2 AV,10003,QUPA,19,Good,None,Good,None,Manhattan,-73.986871,40.729699,10003,40,3001,32913,"OAK, PIN",QUERCUS PALUSTRIS,"(40.729699, -73.986871)"
850,159 2 AV,10003,ACPL,6,Good,None,Good,None,Manhattan,-73.986871,40.729699,10003,40,3001,32913,"MAPLE, NORWAY",ACER PLATANOIDES,"(40.729699, -73.986871)"
851,304 BOWERY,10003,PLAC,16,Good,None,Good,None,Manhattan,-73.992374,40.724859,10012,5502,2010,164321,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.724859, -73.992374)"
852,300 BOWERY,10003,PYCA,8,Excellent,None,Good,None,Manhattan,-73.992441,40.72465,10012,5502,2010,164321,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.72465, -73.992441)"
853,46 STUYVESANT ST,10003,QUPA,12,Good,None,Good,None,Manhattan,-73.987722,40.729929,10003,40,3001,164376,"OAK, PIN",QUERCUS PALUSTRIS,"(40.729929, -73.987722)"
854,294 BOWERY,10003,PLAC,15,Good,None,Good,None,Manhattan,-73.992541,40.724336,10012,5502,2010,164321,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.724336, -73.992541)"
855,46 STUYVESANT ST,10012,QUPA,12,Good,None,Good,None,Manhattan,-73.987722,40.729929,10003,40,3001,164376,"OAK, PIN",QUERCUS PALUSTRIS,"(40.729929, -73.987722)"
856,129 E 10 ST,10003,QUPA,18,Good,None,Good,None,Manhattan,-73.9886,40.730492,10003,40,3000,32924,"OAK, PIN",QUERCUS PALUSTRIS,"(40.730492, -73.9886)"
857,129 E 10 ST,10003,GIBI,11,Good,None,Good,None,Manhattan,-73.9886,40.730492,10003,40,3000,32924,GINKGO,GINKGO BILOBA,"(40.730492, -73.9886)"
858,123 E 10 ST,10012,GIBI,11,Excellent,None,Good,None,Manhattan,-73.988693,40.73054,10003,40,3000,32924,GINKGO,GINKGO BILOBA,"(40.73054, -73.988693)"
859,121 E 10 ST,10012,GIBI,9,Good,None,Good,None,Manhattan,-73.988723,40.730555,10003,40,3000,32924,GINKGO,GINKGO BILOBA,"(40.730555, -73.988723)"
860,119 E 10 ST,10012,PYCA,15,Good,None,Good,None,Manhattan,-73.988754,40.73057,10003,40,3000,32924,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.73057, -73.988754)"
861,117 E 10 ST,10003,TICO,6,Good,None,Good,None,Manhattan,-73.988785,40.730587,10003,40,3000,32924,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.730587, -73.988785)"
862,115 E 10 ST,10003,GIBI,9,Good,None,Good,None,Manhattan,-73.988815,40.730602,10003,40,3000,32924,GINKGO,GINKGO BILOBA,"(40.730602, -73.988815)"
863,113 E 10 ST,10003,PYCA,9,Good,None,Good,None,Manhattan,-73.988847,40.730618,10003,40,3000,32924,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.730618, -73.988847)"
864,111 E 10 ST,10012,PYCA,11,Good,None,Good,None,Manhattan,-73.988877,40.730633,10003,40,3000,32924,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.730633, -73.988877)"
865,109 E 10 ST,10003,PLAC,10,Good,None,Good,None,Manhattan,-73.988907,40.730649,10003,40,3000,32924,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.730649, -73.988907)"
866,103 E 10 ST,10003,PYCA,4,Good,None,Good,None,Manhattan,-73.989,40.730696,10003,40,3000,32924,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.730696, -73.989)"
867,47 3 AV,10003,QUPA,8,Good,None,Good,None,Manhattan,-73.989046,40.730732,10003,40,3000,32923,"OAK, PIN",QUERCUS PALUSTRIS,"(40.730732, -73.989046)"
868,47 3 AV,10003,PYCA,14,Good,None,Good,None,Manhattan,-73.989046,40.730732,10003,40,3000,32923,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.730732, -73.989046)"
